,id,code,is_true,format_code,errorline,code_spec
10,2c9f30a576c1c3dd017bdd3d3ced6a66,"#include<stdio.h>
#include<math.h>
int main()
{
float  a,b,c,s,area,perimeter;
scanf(""%f%f%f"",&a,&b,&c);
s=(a+b+c)/2;
if(a+b>c&&a-b<c)
{
area=s*(s-a)*(s-b)*(s-c);
area=sqrt(area);
perimeter=a+b+c;
printf(""area=%.2f;perimeter=%.2f"");
}
else
printf(""These sides do not correspond to a valid triangle"");
return 0;
}
",0.0,"#include<stdio.h>
#include<math.h>
int main()
{
float  varb_0,varb_1,varb_2,varb_3,varb_4,varb_5;
scanf(""%f%f%f"",&varb_0,&varb_1,&varb_2);
varb_3=(varb_0+varb_1+varb_2)/2;
if(varb_0+varb_1>varb_2&&varb_0-varb_1<varb_2)
{
varb_4=varb_3*(varb_3-varb_0)*(varb_3-varb_1)*(varb_3-varb_2);
varb_4=sqrt(varb_4);
varb_5=varb_0+varb_1+varb_2;
printf(""area=%.2f;varb_5=%.2f"");
}
else
printf(""These sides do not correspond to varb_0 valid triangle"");
return 0;
}
",7,2c9f30a576c1c3dd017bdd3d3ced6a66_10.csv
11,2c9f30a576c1c3dd017bdd3d3ced6a66,"#include<stdio.h>
#include<math.h>
int main()
{
float a,b,c,s;            
scanf(""%f %f %f"",&a,&b,&c);
s=(a+b+c)/2;
if (a+b<=c&&a+c<=b&&b+c<=a) printf(""These sides do not correspond to a valid triangle"");
 else printf(""area = %.2f; perimeter = %.2f"",pow(s*(s-a)*(s-b)*(s-c),0.5),a+b+c);
  return 0;
  }
",0.0,"#include<stdio.h>
#include<math.h>
int main()
{
float varb_0,varb_1,varb_2,varb_3;            
scanf(""%f %f %f"",&varb_0,&varb_1,&varb_2);
varb_3=(varb_0+varb_1+varb_2)/2;
if(varb_0+varb_1<=varb_2&&varb_0+varb_2<=varb_1&&varb_1+varb_2<=varb_0) printf(""These sides do not correspond to varb_0 valid triangle"");
 else printf(""area = %.2f; perimeter = %.2f"",pow(varb_3*(varb_3-varb_0)*(varb_3-varb_1)*(varb_3-varb_2),0.5),varb_0+varb_1+varb_2);
  return 0;
  }
",8,2c9f30a576c1c3dd017bdd3d3ced6a66_11.csv
12,2c9f30a576c1c3dd017bdd3d3ced6a66,"#include<stdio.h>
#include<math.h>

int main()

{
int a, b, c;
float s,area,perimeter;
scanf(""%d %d %d"",&a,&b,&c);
 s = (a+b+c)/2;
 area = sqrt(s*(s-a)*(s-b)*(s-c));
 perimeter=a+b+c;
if(a+b>c&&a+c>b&&b+c>a)
printf(""area=%0.2f;perimeter=%0.2f"",area,perimeter);
else

 printf(""These sides do not correspond to a valid triangle"");
return 0;

}",0.0,"#include<stdio.h>
#include<math.h>
int main()
{
int varb_0, varb_1, varb_2;
float varb_3,varb_4,varb_5;
scanf(""%d %d %d"",&varb_0,&varb_1,&varb_2);
 varb_3 =(varb_0+varb_1+varb_2)/2;
 varb_4 = sqrt(varb_3*(varb_3-varb_0)*(varb_3-varb_1)*(varb_3-varb_2));
 varb_5=varb_0+varb_1+varb_2;
if(varb_0+varb_1>varb_2&&varb_0+varb_2>varb_1&&varb_1+varb_2>varb_0)
printf(""area=%0.2f;varb_5=%0.2f"",varb_4,varb_5);
else
 printf(""These sides do not correspond to varb_0 valid triangle"");
return 0;
}",8,2c9f30a576c1c3dd017bdd3d3ced6a66_12.csv
13,2c9f30a576c1c3dd017bdd3d3ced6a66,"#include<stdio.h>
#include<math.h>
int main()
{
	float a,b,c,s,area,perimeter;
	scanf(""%f,%f,%f"",&a,&b,&c);
	if(a+b<c&&a+c<b&&b+c<a)
	{
	    perimeter=a+b+c;
    	s=(a+b+c)/2;
	    area=sqrt(s*(s-a)*(s-b)*(s-c));
	    printf(""area=%.2f;perimeter=%.2f"",area,perimeter);
    }
    else
	{
		printf(""These sides do not correspond to a valid triangle"");
	} 
	 return 0;
 } ",0.0,"#include<stdio.h>
#include<math.h>
int main()
{
	float varb_0,varb_1,varb_2,varb_3,varb_4,varb_5;
	scanf(""%f,%f,%f"",&varb_0,&varb_1,&varb_2);
	if(varb_0+varb_1<varb_2&&varb_0+varb_2<varb_1&&varb_1+varb_2<varb_0)
	{
	    varb_5=varb_0+varb_1+varb_2;
    	varb_3=(varb_0+varb_1+varb_2)/2;
	    varb_4=sqrt(varb_3*(varb_3-varb_0)*(varb_3-varb_1)*(varb_3-varb_2));
	    printf(""area=%.2f;varb_5=%.2f"",varb_4,varb_5);
    }
    else
	{
		printf(""These sides do not correspond to varb_0 valid triangle"");
	} 
	 return 0;
 } ",6,2c9f30a576c1c3dd017bdd3d3ced6a66_13.csv
14,2c9f30a576c1c3dd017bdd3d3ced6a66,"#include<stdio.h>
#include<math.h>
int main()
{
 float a,b,c,s,area,perimeter;
 scanf(""%f %f %f"",&a,&b,&c);
 if(a+b>c&&a+c>b&&b+c>a){
  s=(a+b+c)/2;
  area=sqrt(s*(s-a)*(s-b)*(s-c));
  perimeter=a+b+c;
  printf(""area = %.2f; perimeter = %.2f"",area,perimeter);
 }
 else{
  printf(""These sides do not correspond to a valid trianglie"");
 }
  return 0;
 }
  
 
",0.0,"#include<stdio.h>
#include<math.h>
int main()
{
 float varb_0,varb_1,varb_2,varb_3,varb_4,varb_5;
 scanf(""%f %f %f"",&varb_0,&varb_1,&varb_2);
 if(varb_0+varb_1>varb_2&&varb_0+varb_2>varb_1&&varb_1+varb_2>varb_0){
  varb_3=(varb_0+varb_1+varb_2)/2;
  varb_4=sqrt(varb_3*(varb_3-varb_0)*(varb_3-varb_1)*(varb_3-varb_2));
  varb_5=varb_0+varb_1+varb_2;
  printf(""area = %.2f; varb_5 = %.2f"",varb_4,varb_5);
 }
 else{
  printf(""These sides do not correspond to varb_0 valid trianglie"");
 }
  return 0;
 }
",5,2c9f30a576c1c3dd017bdd3d3ced6a66_14.csv
15,2c9f30a576c1c3dd017bdd3d3ced6a66,"#include<stdio.h>
#include<math.h>
int main()
{int a,b,c;
scanf(""%d %d %d"",&a,&b,&c);
float area,perimeter,s;
s=(a+b+c)/2;
perimeter=a+b+c;
area=sqrt(s*(s-a)*(s-b)*(s-c));
if(a+b>c&&a+c>b&&b+c>a)
{printf(""area = %.2f; perimeter = %.2f"",area,perimeter);}
else
{printf(""These sides do not correspond to a valid triangle"");}
return 0;



}",0.0,"#include<stdio.h>
#include<math.h>
int main()
{int varb_0,varb_1,varb_2;
scanf(""%d %d %d"",&varb_0,&varb_1,&varb_2);
float varb_3,varb_4,varb_5;
varb_5=(varb_0+varb_1+varb_2)/2;
varb_4=varb_0+varb_1+varb_2;
varb_3=sqrt(varb_5*(varb_5-varb_0)*(varb_5-varb_1)*(varb_5-varb_2));
if(varb_0+varb_1>varb_2&&varb_0+varb_2>varb_1&&varb_1+varb_2>varb_0)
{printf(""area = %.2f; varb_4 = %.2f"",varb_3,varb_4);}
else
{printf(""These sides do not correspond to varb_0 valid triangle"");}
return 0;
}",4,2c9f30a576c1c3dd017bdd3d3ced6a66_15.csv
16,2c9f30a576c1c3dd017bdd3d3ced6a66,"#include<stdio.h>
#include<math.h>
int main()
{
	float a,b,c,s,area,perimeter;
	scanf(""%f %f %f"",&a,&b,&c);
	s=(a+b+c)/2;
	if (a+b>c&&b+c>a&&a+c>b)
	  {
	  area=s*(s-a)*(s-b)*(s-c);
	  perimeter=a+b+c;
	  printf(""area =%.2f;perimeter=%.2f"",area,perimeter); 
	  }
	  else
	  {
	  printf(""These sides do not correspond to a valid triangle"");
      }
	  return 0;
}",0.0,"#include<stdio.h>
#include<math.h>
int main()
{
	float varb_0,varb_1,varb_2,varb_3,varb_4,varb_5;
	scanf(""%f %f %f"",&varb_0,&varb_1,&varb_2);
	varb_3=(varb_0+varb_1+varb_2)/2;
	if(varb_0+varb_1>varb_2&&varb_1+varb_2>varb_0&&varb_0+varb_2>varb_1)
	  {
	  varb_4=varb_3*(varb_3-varb_0)*(varb_3-varb_1)*(varb_3-varb_2);
	  varb_5=varb_0+varb_1+varb_2;
	  printf(""area =%.2f;varb_5=%.2f"",varb_4,varb_5); 
	  }
	  else
	  {
	  printf(""These sides do not correspond to varb_0 valid triangle"");
      }
	  return 0;
}",7,2c9f30a576c1c3dd017bdd3d3ced6a66_16.csv
17,2c9f30a576c1c3dd017bdd3d3ced6a66,"#include<stdio.h>
#include<math.h>
int main()
{
int a,b,c;
float s,area,perimeter;
scanf(""%d %d %d"",&a,&b,&c);
s=(a+b+c)/2;
area=sqrt(s*(s-a)*(s-b)*(s-c));
perimeter =a+b+c;
if ((a+b)>c&&(a+c)>b&&(b+c)>a)
printf(""area=%.2f;perimeter=%.2f"",area, perimeter);
else
printf(""These sides do not correspond to a valid triangle"");
return 0;
}
",0.0,"#include<stdio.h>
#include<math.h>
int main()
{
int varb_0,varb_1,varb_2;
float varb_3,varb_4,varb_5;
scanf(""%d %d %d"",&varb_0,&varb_1,&varb_2);
varb_3=(varb_0+varb_1+varb_2)/2;
varb_4=sqrt(varb_3*(varb_3-varb_0)*(varb_3-varb_1)*(varb_3-varb_2));
varb_5 =varb_0+varb_1+varb_2;
if((varb_0+varb_1)>varb_2&&(varb_0+varb_2)>varb_1&&(varb_1+varb_2)>varb_0)
printf(""area=%.2f;varb_5=%.2f"",varb_4, varb_5);
else
printf(""These sides do not correspond to varb_0 valid triangle"");
return 0;
}
",8,2c9f30a576c1c3dd017bdd3d3ced6a66_17.csv
18,2c9f30a576c1c3dd017bdd3d3ced6a66,"#include<stdio.h>
#include<math.h>
int main()
{
  double a,b,c,s,area,perimeter;
  scanf (""%d %d %d"",&a,&b,&c);
  if (a+b>c&&b+c>a&&a+c>b)
  {
    s=(a+b+c)/2;
    area==sqrt(s*(s-a)*(s-b)*(s-c));
    perimeter==a+b+c;
    printf (""area=%.2lf;perimrter=%.2lf"",area,perimeter);
    }   
    else
   { printf (""These sides do not correspond to a valid triangle"");}
    
    return 0;
    }
      ",0.0,"#include<stdio.h>
#include<math.h>
int main()
{
  double varb_0,varb_1,varb_2,varb_3,varb_4,varb_5;
  scanf(""%d %d %d"",&varb_0,&varb_1,&varb_2);
  if(varb_0+varb_1>varb_2&&varb_1+varb_2>varb_0&&varb_0+varb_2>varb_1)
  {
    varb_3=(varb_0+varb_1+varb_2)/2;
    varb_4==sqrt(varb_3*(varb_3-varb_0)*(varb_3-varb_1)*(varb_3-varb_2));
    varb_5==varb_0+varb_1+varb_2;
    printf(""area=%.2lf;perimrter=%.2lf"",varb_4,varb_5);
    }   
    else
   { printf(""These sides do not correspond to varb_0 valid triangle"");}
    return 0;
    }
",5,2c9f30a576c1c3dd017bdd3d3ced6a66_18.csv
19,2c9f30a576c1c3dd017bdd3d3ced6a66,"#include<stdio.h>
#include<math.h>
int main()
{
	int a,b,c;
	double area,perimeter,s;
	scanf(""%d %d %d"",&a,&b,&c);
	if(a+b>c&&a+c>b&&b+c>a)
	{
		s=(a+b+c)/2;
		area=pow(s*(s-a)*(s-b)*(s-c),1/2);
		perimeter=a+b+c;
		printf(""area = %.2f;perimeter = %.2f"",area,perimeter);
	}
	else
      printf(""These sides do not correspond to a valid triangle"");
return 0;	  	
}",0.0,"#include<stdio.h>
#include<math.h>
int main()
{
	int varb_0,varb_1,varb_2;
	double varb_3,varb_4,varb_5;
	scanf(""%d %d %d"",&varb_0,&varb_1,&varb_2);
	if(varb_0+varb_1>varb_2&&varb_0+varb_2>varb_1&&varb_1+varb_2>varb_0)
	{
		varb_5=(varb_0+varb_1+varb_2)/2;
		varb_3=pow(varb_5*(varb_5-varb_0)*(varb_5-varb_1)*(varb_5-varb_2),1/2);
		varb_4=varb_0+varb_1+varb_2;
		printf(""area = %.2f;varb_4 = %.2f"",varb_3,varb_4);
	}
	else
      printf(""These sides do not correspond to varb_0 valid triangle"");
return 0;	  	
}",10,2c9f30a576c1c3dd017bdd3d3ced6a66_19.csv
20,2c9f30a576c1c3dd017bdd3d3ced6a66,"#include<stdio.h>
#include<math.h>

int main()

{
int a, b, c;
scanf(""%d %d %d"",&a,&b,&c);
float s,area,perimeter;
 s = (a+b+c)/2;
 area = sqrt(s*(s-a)*(s-b)*(s-c));
 perimeter=a+b+c;
if(a+b>c&&a+c>b&&b+c>a)
printf(""area=%0.2f;perimeter=%0.2f"",area,perimeter);
else

 printf(""These sides do not correspond to a valid triangle"");
return 0;

}",0.0,"#include<stdio.h>
#include<math.h>
int main()
{
int varb_0, varb_1, varb_2;
scanf(""%d %d %d"",&varb_0,&varb_1,&varb_2);
float varb_3,varb_4,varb_5;
 varb_3 =(varb_0+varb_1+varb_2)/2;
 varb_4 = sqrt(varb_3*(varb_3-varb_0)*(varb_3-varb_1)*(varb_3-varb_2));
 varb_5=varb_0+varb_1+varb_2;
if(varb_0+varb_1>varb_2&&varb_0+varb_2>varb_1&&varb_1+varb_2>varb_0)
printf(""area=%0.2f;varb_5=%0.2f"",varb_4,varb_5);
else
 printf(""These sides do not correspond to varb_0 valid triangle"");
return 0;
}",7,2c9f30a576c1c3dd017bdd3d3ced6a66_20.csv
21,2c9f30a576c1c3dd017bdd3d3ced6a66,"#include<stdio.h>
#include<math.h>
int main()
{
float  a,b,c,s,area,perimeter;
scanf(""%f%f%f"",&a,&b,&c);
s=(a+b+c)/2;
if(a+b>c&&a-b<c)
{
area=s*(s-a)*(s-b)*(s-c);
area=sqrt(area);
perimeter=a+b+c;
printf(""area=%.2f;perimeter=%.2f"");
}
else
printf(""These sides do not correspond to a valid triangle"");
return 0;
}
",0.0,"#include<stdio.h>
#include<math.h>
int main()
{
float  varb_0,varb_1,varb_2,varb_3,varb_4,varb_5;
scanf(""%f%f%f"",&varb_0,&varb_1,&varb_2);
varb_3=(varb_0+varb_1+varb_2)/2;
if(varb_0+varb_1>varb_2&&varb_0-varb_1<varb_2)
{
varb_4=varb_3*(varb_3-varb_0)*(varb_3-varb_1)*(varb_3-varb_2);
varb_4=sqrt(varb_4);
varb_5=varb_0+varb_1+varb_2;
printf(""area=%.2f;varb_5=%.2f"");
}
else
printf(""These sides do not correspond to varb_0 valid triangle"");
return 0;
}
",7,2c9f30a576c1c3dd017bdd3d3ced6a66_21.csv
22,2c9f30a576c1c3dd017bdd3d3ced6a66,"#include<stdio.h>
#include<math.h>
int main()
{
  int a,b,c;
  scanf(""%d %d %d"",&a,&b,&c);
  if (a+b>c&&a+c>b&&b+c>a)
  {
   double s,area;
   s=(a+b+c)/2;
   area=s*(s-a)*(s-b)*(s-c);
   printf(""area=%.2f;perimeter=%.2f\n"",area,s*2);
   }
  else
  printf(""These sides do not correspond to a valid triangle"");
   

  return 0;
}",0.0,"#include<stdio.h>
#include<math.h>
int main()
{
  int varb_0,varb_1,varb_2;
  scanf(""%d %d %d"",&varb_0,&varb_1,&varb_2);
  if(varb_0+varb_1>varb_2&&varb_0+varb_2>varb_1&&varb_1+varb_2>varb_0)
  {
   double varb_3,varb_4;
   varb_3=(varb_0+varb_1+varb_2)/2;
   varb_4=varb_3*(varb_3-varb_0)*(varb_3-varb_1)*(varb_3-varb_2);
   printf(""area=%.2f;perimeter=%.2f\n"",varb_4,varb_3*2);
   }
  else
  printf(""These sides do not correspond to varb_0 valid triangle"");
  return 0;
}",3,2c9f30a576c1c3dd017bdd3d3ced6a66_22.csv
